DBN,SCHOOL NAME.x,Num of SAT Test Takers,SAT Critical Reading Avg. Score,SAT Math Avg. Score,SAT Writing Avg. Score,avg_sat_score,SchoolName,AP Test Takers,Total Exams Taken,Number of Exams with scores 3 4 or 5,exams_per_student,high_score_percent,SCHOOL NAME.y,avg_class_size,Name,frl_percent,total_enrollment,ell_percent,sped_percent,selfcontained_num,asian_per,black_per,hispanic_per,white_per,male_per,female_per,School Name,Total Cohort,grads_percent,dropout_percent,school_name,boro,Location 1,coordinates,lat,long
28Q284,YORK EARLY COLLEGE ACADEMY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,York Early College Academy,25,YORK EARLY COLLEGE ACADEMY,60.2,489,0,9.6,0,23.5,64.2,10.2,0.6,51.1,48.9,NA,NA,NA,NA,York Early College Academy,Queens,"108-35 167 Street
Jamaica, NY 11433
(40.69693735800047, -73.78698154099965)","(40.69693735800047, -73.78698154099965)",40.6969373580004,-73.78698154099965
28Q310,QUEENS COLLEGIATE: A COLLEGE BOARD SCHOOL,68,420,445,400,1265,NA,NA,NA,NA,NA,NA,Queens Collegiate: A College Board School,23,QUEENS COLLEGIATE: A COLLEGE BOARD SCHOOL,61.5,529,8.1,12.3,1,27,49,18.5,3,49.9,50.1,NA,NA,NA,NA,Queens Collegiate: A College Board School,Queens,"167-01 Gothic Drive
Jamaica, NY 11432
(40.713577459000476, -73.79651782499963)","(40.713577459000476, -73.79651782499963)",40.71357745900047,-73.79651782499963
28Q325,HILLSIDE ARTS & LETTERS ACADEMY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HILLSIDE ARTS & LETTERS ACADEMY,23,HILLSIDE ARTS & LETTERS ACADEMY,65.6,200,12.5,11,4,28,39,21,6.5,47,53,NA,NA,NA,NA,Hillside Arts & Letters Academy,Queens,"167-01 Gothic Drive
Jamaica, NY 11432
(40.713577459000476, -73.79651782499963)","(40.713577459000476, -73.79651782499963)",40.71357745900047,-73.79651782499963
28Q338,QUEENS SATELLITE HIGH SCHOOL FOR OPPORTUNITY,6,403,408,367,1178,NA,NA,NA,NA,NA,NA,Queens Satellite High School for Opportunity,28,SATELLITE ACADEMY HS @ JAMAICA LEARNING CENTER,74.5,251,2,6,1,2.4,61.4,17.5,10,45.4,54.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28Q350,JAMAICA GATEWAY TO THE SCIENCES,25,430,452,425,1307,NA,NA,NA,NA,NA,NA,NA,NA,JAMAICA GATEWAY TO THE SCIENCES,60,224,4.5,7.1,3,45.1,36.6,15.2,2.7,46.4,53.6,NA,NA,NA,NA,Jamaica Gateway to the Sciences,Queens,"167-01 Gothic Drive
Jamaica, NY 11432
(40.713577459000476, -73.79651782499963)","(40.713577459000476, -73.79651782499963)",40.71357745900047,-73.79651782499963
28Q440,FOREST HILLS HIGH SCHOOL,762,456,497,454,1407,FOREST HILLS HS,733,1116,526,1.5225102319236017,47.132616487455195,Forest Hills High School,31,FOREST HILLS HIGH SCHOOL,41.2,3834,8.9,11.3,147,26.5,9,30.2,33.7,48.1,51.9,FOREST HILLS HIGH SCHOOL,959,84.6,2.5,Forest Hills High School,Queens,"67-01 110 Street
Forest Hills, NY 11375
(40.729431572000465, -73.84562907299966)","(40.729431572000465, -73.84562907299966)",40.72943157200046,-73.84562907299966
28Q470,JAMAICA HIGH SCHOOL,90,342,368,353,1063,JAMAICA HS,64,76,8,1.1875,10.526315789473683,Jamaica High School,25,JAMAICA HIGH SCHOOL,55.8,564,29.4,14,34,31,41.7,25.9,1.1,58.9,41.1,JAMAICA HIGH SCHOOL,394,48.2,18.8,NA,NA,NA,NA,NA,NA
28Q505,HILLCREST HIGH SCHOOL,462,395,413,386,1194,HILLCREST HS,241,362,50,1.5020746887966805,13.812154696132598,Hillcrest High School,29,HILLCREST HIGH SCHOOL,65,3103,15,9,40,36.5,36.6,22.8,2.9,46.1,53.9,HILLCREST HIGH SCHOOL,766,64,12.4,Hillcrest High School,Queens,"160-05 Highland Avenue
Jamaica, NY 11432
(40.70875755500049, -73.80212748599968)","(40.70875755500049, -73.80212748599968)",40.7087575550004,-73.80212748599968
28Q620,THOMAS A. EDISON CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,422,452,478,442,1372,THOS A EDISON VHS,183,244,100,1.3333333333333333,40.98360655737705,Thomas A. Edison Career and Technical Education High School,30,THOMAS A. EDISON CAREER AND TECHNICAL EDUCATION,54.3,2252,1.4,11.4,111,50.9,23.7,21.1,3.2,65.1,34.9,THOMAS A. EDISON CAREER AND TECHNICAL,819,84.9,5.4,Thomas A. Edison Career and Technical Education High School,Queens,"165-65 84 Avenue
Jamaica, NY 11432
(40.71587626100046, -73.79882238899967)","(40.71587626100046, -73.79882238899967)",40.7158762610004,-73.79882238899967
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,99,513,523,502,1538,GATEWAY TO HEALTH SCIENCES,89,136,57,1.5280898876404494,41.911764705882355,Queens Gateway to Health Sciences Secondary School,28,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHO,55.8,783,0.1,1.7,12,36.5,44.8,15.7,2.7,38.1,61.9,QUEENS GATEWAY TO HEALTH SCIENCES SEC,117,93.2,0,Queens Gateway to Health Sciences Secondary School,Queens,"160-20 Goethals Avenue
Jamaica, NY 11432
(40.718810094000446, -73.80650045499965)","(40.718810094000446, -73.80650045499965)",40.71881009400044,-73.80650045499965
28Q686,QUEENS METROPOLITAN HIGH SCHOOL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUEENS METROPOLITAN HIGH SCHOOL,30,QUEENS METROPOLITAN HIGH SCHOOL,47.3,663,3.6,16,20,12.1,4.8,38.6,40.4,49.6,50.4,NA,NA,NA,NA,QUEENS METROPOLITAN HIGH SCHOOL,Queens,"91-30 Metropolitan Avenue
Forest Hills, NY 11375
(40.710435548000476, -73.85063015499964)","(40.710435548000476, -73.85063015499964)",40.71043554800047,-73.85063015499964
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEGE,121,612,660,596,1868,Queens HS for Science York Colllege,215,338,275,1.572093023255814,81.36094674556213,Queens High School for the Sciences at York College,26,QUEENS HIGH SCHOOL FOR SCIENCES AT YORK COLLEGE,25.6,418,0.2,0.2,0,74.4,10.5,7.9,6.7,56.5,43.5,QUEENS HIGH SCHOOL FOR THE SCIENCES A,107,95.3,0,Queens High School for the Sciences at York College,Queens,"94-50 159 Street
Jamaica, NY 11433
(40.7009987670005, -73.79815352399964)","(40.7009987670005, -73.79815352399964)",40.700998767,-73.79815352399964
28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,74,406,406,384,1196,High School for Law Enforcement and Public Safety,19,19,NA,1,NA,High School for Law Enforcement and Public Safety,29,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFET,58.3,536,2.1,16.6,42,8.4,73.7,15.1,1.3,53,47,HIGH SCHOOL FOR LAW ENFORCEMENT AND P,126,76.2,7.9,High School for Law Enforcement and Public Safety,Queens,"116-25 Guy R Brewer Boulevard
Jamaica, NY 11434
(40.68617808300047, -73.78408297499965)","(40.68617808300047, -73.78408297499965)",40.6861780830004,-73.78408297499965
28Q896,"YOUNG WOMEN'S LEADERSHIP SCHOOL, QUEENS",68,439,445,432,1316,"Young  Women's Leadership School, Queens",6,6,NA,1,NA,"Young Women's Leadership School, Queens",22,YOUNG WOMEN'S LEADERSHIP SCHOOL QUEENS,56.9,510,2.7,9,1,21,57.3,18.4,2.4,0,100,NA,NA,NA,NA,"Young Women's Leadership School, Queens",Queens,"150-91 87 Road
Jamaica, NY 11432
(40.70820782600049, -73.80407794599967)","(40.70820782600049, -73.80407794599967)",40.7082078260004,-73.80407794599967
29Q248,QUEENS PREPARATORY ACADEMY,52,360,380,359,1099,Queens Preparatory Academy,15,15,NA,1,NA,Queens Preparatory Academy,26,QUEENS PREPARATORY ACADEMY,52.6,441,4.5,11.3,6,5.2,84.4,8.2,0.9,56,44,QUEENS PREPARATORY ACADEMY,95,71.6,10.5,Queens Preparatory Academy,Queens,"143-10 Springfield Boulevard
Springfield Gardens, NY 11413
(40.66823228800047, -73.75683989399965)","(40.66823228800047, -73.75683989399965)",40.6682322880004,-73.75683989399965
29Q259,PATHWAYS COLLEGE PREPARATORY SCHOOL: A COLLEGE BOARD SCHOOL,46,401,397,375,1173,Pathways College Preparatory School: A College Boa,29,71,NA,2.4482758620689653,NA,Pathways College Preparatory School: A College Board School,26,PATHWAYS COLLEGE PREPARATORY SCHOOL: A COLLEGE B,48.8,555,2.3,16,18,2.2,94.2,2.9,0.7,53.3,46.7,PATHWAYS COLLEGE PREPARATORY SCHOOL:,64,81.3,9.4,Pathways College Preparatory School: A College Board School,Queens,"109-89 204 Street
Saint Albans, NY 11412
(40.706387658000494, -73.75353002199967)","(40.706387658000494, -73.75353002199967)",40.70638765800049,-73.75353002199967
29Q265,EXCELSIOR PREPARATORY HIGH SCHOOL,49,402,398,402,1202,NA,NA,NA,NA,NA,NA,Excelsior Preparatory High School,25,EXCELSIOR PREPARATORY HIGH SCHOOL,50.8,443,2.3,14.7,9,4.3,82.8,9.7,0.5,56.9,43.1,EXCELSIOR PREPARATORY HIGH SCHOOL,91,60.4,2.2,Excelsior Preparatory High School,Queens,"143-10 Springfield Boulevard
Springfield Gardens, NY 11413
(40.66823228800047, -73.75683989399965)","(40.66823228800047, -73.75683989399965)",40.6682322880004,-73.75683989399965
29Q272,GEORGE WASHINGTON CARVER HIGH SCHOOL FOR THE SCIENCES,59,436,427,424,1287,George Washington Carver High School for the Scien,14,21,NA,1.5,NA,George Washington Carver High School for the Sciences,28,GEORGE WASHINGTON CARVER HIGH SCHOOL FOR THE SCI,45,474,1.7,9.1,4,9.3,73.8,14.1,1.3,47.3,52.7,GEORGE WASHINGTON CARVER HIGH SCHOOL,103,78.6,2.9,George Washington Carver High School for the Sciences,Queens,"143-10 Springfield Boulevard
Springfield Gardens, NY 11413
(40.66823228800047, -73.75683989399965)","(40.66823228800047, -73.75683989399965)",40.6682322880004,-73.75683989399965
29Q283,PREPARATORY ACADEMY FOR WRITERS: A COLLEGE BOARD SCHOOL,43,370,367,363,1100,Preparatory Academy for Writers,40,43,NA,1.075,NA,Preparatory Academy for Writers: A College Board School,24,PREPARATORY ACADEMY FOR WRITERS: A COLLEGE BOARD,51.2,473,1.9,14.4,25,3.4,84.1,10.4,0.8,43.1,56.9,PREPARATORY ACADEMY FOR WRITERS: A CO,36,77.8,13.9,Preparatory Academy for Writers: A College Board School,Queens,"143-10 Springfield Boulevard
Springfield Gardens, NY 11413
(40.66823228800047, -73.75683989399965)","(40.66823228800047, -73.75683989399965)",40.6682322880004,-73.75683989399965
29Q326,CAMBRIA HEIGHTS ACADEMY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAMBRIA HEIGHTS ACADEMY,22,CAMBRIA HEIGHTS ACADEMY,71.1,147,2,13.6,5,3.4,87.1,7.5,2,55.1,44.9,NA,NA,NA,NA,Cambria Heights Academy,Queens,"188-04 91St Avenue
Hollis, NY 11423
(40.71181822000045, -73.77119187599965)","(40.71181822000045, -73.77119187599965)",40.7118182200004,-73.77119187599965
29Q492,"MATHEMATICS, SCIENCE RESEARCH AND TECHNOLOGY MAGNET HIGH SCHOOL",78,400,426,394,1220,MATH/SCIENCE RESEARCH TECH CTR,22,31,8,1.4090909090909092,25.806451612903224,"Mathematics, Science Research and Technology Magnet High School",24,MATH SCIENCE RESEARCH AND TECHNOLOGY MAGNE,47.9,412,5.1,10.4,22,6.8,79.6,11.9,0.7,60.4,39.6,MATHEMATICS  SCIENCE RESEARCH AND TEC,108,67.6,9.300000000000002,"Mathematics, Science Research and Technology Magnet High School",Queens,"207- 01 116Th Avenue
Cambria Heights, NY 11411
(40.69553633600049, -73.73491834199967)","(40.69553633600049, -73.73491834199967)",40.6955363360004,-73.73491834199967
29Q494,"LAW, GOVERNMENT AND COMMUNITY SERVICE HIGH SCHOOL",52,385,377,377,1139,NA,NA,NA,NA,NA,NA,"Law, Government and Community Service High School",28,LAW GOVERNMENT AND COMMUNITY SERVICE HIGH SCHOOL,45.1,454,2.9,13.9,36,4.4,83.3,10.6,0.9,48.7,51.3,LAW  GOVERNMENT AND COMMUNITY SERVICE,125,57.6,10.4,NA,NA,NA,NA,NA,NA
29Q496,"BUSINESS, COMPUTER APPLICATIONS & ENTREPRENEURSHIP HIGH SCHOOL",49,379,414,359,1152,BUSINESS/COMPUTER APPLICATIONS,NA,NA,NA,NA,NA,"Business, Computer Applications & Entrepreneurship High School",32,BUSINESS COMPUTER APPLICATIONS & ENTREPRENEURSHI,43.5,353,6.5,19,30,6.2,85.3,5.4,0.8,67.1,32.9,BUSINESS  COMPUTER APPLICATIONS & ENT,116,44.8,19,NA,NA,NA,NA,NA,NA
29Q498,HUMANITIES & ARTS MAGNET HIGH SCHOOL,62,393,381,377,1151,NA,NA,NA,NA,NA,NA,Humanities & Arts Magnet High School,28,HUMANITIES & ARTS MAGNET HIGH SCHOOL,51.5,481,3.5,14.8,9,4,85.9,8.5,1.5,42.8,57.2,HUMANITIES & ARTS MAGNET HIGH SCHOOL,94,76.6,6.4,Humanities & Arts Magnet High School,Queens,"207- 01 116Th Avenue
Cambria Heights, NY 11411
(40.69553633600049, -73.73491834199967)","(40.69553633600049, -73.73491834199967)",40.6955363360004,-73.73491834199967
30Q286,"YOUNG WOMEN'S LEADERSHIP SCHOOL, ASTORIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Young Women's Leadership School, Astoria",22,YOUNG WOMEN'S LEADERSHIP SCHOOL ASTORIA,68.1,495,5.5,5.3,1,39.2,4.2,40.4,16.2,0,100,NA,NA,NA,NA,"Young Women's Leadership School, Astoria",Queens,"23-15 Newtown Avenue
Astoria, NY 11102
(40.77125089600048, -73.92460167099966)","(40.77125089600048, -73.92460167099966)",40.7712508960004,-73.92460167099966
30Q301,ACADEMY FOR CAREERS IN TELEVISION AND FILM,98,410,440,405,1255,NA,NA,NA,NA,NA,NA,Academy for Careers in Television and Film,22,ACADEMY FOR CAREERS IN TELEVISION AND FILM,54.1,419,2.9,14.6,4,6,20.5,53.5,18.9,53.2,46.8,NA,NA,NA,NA,Academy for Careers in Television and Film,Queens,"1-50 51St Avenue
Long Island City, NY 11101
(40.74113732800049, -73.94968859899967)","(40.74113732800049, -73.94968859899967)",40.7411373280004,-73.94968859899967
30Q445,WILLIAM CULLEN BRYANT HIGH SCHOOL,395,414,449,412,1275,WM CULLEN BRYANT HS,243,330,97,1.3580246913580247,29.393939393939394,William Cullen Bryant High School,29,WILLIAM CULLEN BRYANT HIGH SCHOOL,33.7,2945,17.9,12.1,176,28.9,7.3,48.8,14.5,53.7,46.3,WILLIAM CULLEN BRYANT HIGH SCHOOL,810,55.4,13.6,William Cullen Bryant High School,Queens,"48-10 31 Avenue
Astoria, NY 11103
(40.75812467500049, -73.91033330899967)","(40.75812467500049, -73.91033330899967)",40.7581246750004,-73.91033330899967
30Q450,LONG ISLAND CITY HIGH SCHOOL,392,403,420,395,1218,LONG ISLAND CITY HS,406,805,169,1.9827586206896552,20.99378881987578,Long Island City High School,25,LONG ISLAND CITY HIGH SCHOOL,62.8,3386,13.2,13.8,186,13.2,11.4,62.7,12.5,51.3,48.7,LONG ISLAND CITY HIGH SCHOOL,718,58.5,12.8,Long Island City High School,Queens,"14-30 Broadway
Astoria, NY 11106
(40.765763938000475, -73.93272598499965)","(40.765763938000475, -73.93272598499965)",40.76576393800047,-73.93272598499965
30Q501,FRANK SINATRA SCHOOL OF THE ARTS HIGH SCHOOL,174,504,496,494,1494,FRANK SINATRA HIGH SCHOOL,108,136,38,1.2592592592592593,27.941176470588236,Frank Sinatra School of the Arts High School,28,FRANK SINATRA SCHOOL OF THE ARTS HIGH SCHOOL,29.7,756,0.1,1.9,0,8.7,16.9,27.2,46.3,30,70,FRANK SINATRA SCHOOL OF THE ARTS HIGH SCHOOL,171,94.7,1.8,Frank Sinatra School of the Arts High School,Queens,"35-12 35Th Avenue
Astoria, NY 11106
(40.75652807400047, -73.92514064399967)","(40.75652807400047, -73.92514064399967)",40.7565280740004,-73.92514064399967
30Q502,INFORMATION TECHNOLOGY HIGH SCHOOL,148,407,434,398,1239,INFORMATION TECHNOLOGY HS,51,74,13,1.4509803921568627,17.56756756756757,Information Technology High School,27,INFORMATION TECHNOLOGY HIGH SCHOOL,73.7,917,9.6,16,44,15.6,18.1,56.6,9.4,71.8,28.2,INFORMATION TECHNOLOGY HIGH SCHOOL,267,67.4,12.4,Information Technology High School,Queens,"21-16 44Th Road
Long Island City, NY 11101
(40.74792352300045, -73.94656565899965)","(40.74792352300045, -73.94656565899965)",40.7479235230004,-73.94656565899965
30Q555,NEWCOMERS HIGH SCHOOL,143,323,475,329,1127,NEWCOMERS HS:ACAD AMER STD,119,163,140,1.3697478991596639,85.88957055214725,Newcomers High School,27,NEWCOMERS HIGH SCHOOL,81.2,932,90.3,0,NA,48.3,5.6,43.5,2.6,53.2,46.8,NEWCOMERS HIGH SCHOOL,214,66.4,14.5,Newcomers High School,Queens,"28-01 41 Avenue
Long Island City, NY 11101
(40.751380834000486, -73.93744971899963)","(40.751380834000486, -73.93744971899963)",40.75138083400048,-73.93744971899963
30Q575,ACADEMY OF AMERICAN STUDIES,135,487,492,491,1470,ACADEMY OF AMER. STUDIES HS,101,170,119,1.683168316831683,70,Academy of American Studies,31,ACADEMY OF AMERICAN STUDIES,52.4,704,5.7,8,7,29.1,6.8,34.7,29.4,45,55,ACADEMY OF AMERICAN STUDIES,155,80.6,1.9,Academy of American Studies,Queens,"28-04 41 Avenue
Long Island City, NY 11101
(40.751300578000496, -73.93742387699967)","(40.751300578000496, -73.93742387699967)",40.75130057800049,-73.93742387699967
30Q580,BACCALAUREATE SCHOOL FOR GLOBAL EDUCATION,61,524,568,544,1636,NA,NA,NA,NA,NA,NA,Baccalaureate School for Global Education,20,BACCALAUREATE SCHOOL FOR GLOBAL EDUCATION,32.2,440,0,0.2,0,34.8,3.2,24.3,37.3,44.8,55.2,BACCALAUREATE SCHOOL FOR GLOBAL EDUCA,72,98.6,1.4,Baccalaureate School for Global Education,Queens,"34-12 36 Avenue
Astoria, NY 11106
(40.75517483300047, -73.92682361399966)","(40.75517483300047, -73.92682361399966)",40.7551748330004,-73.92682361399966
31R047,CSI HIGH SCHOOL FOR INTERNATIONAL STUDIES,137,452,451,450,1353,NA,NA,NA,NA,NA,NA,CSI High School for International Studies,26,CSI HIGH SCHOOL FOR INTERNATIONAL STUDIES,29,532,0.2,13.9,7,11.5,12,17.9,58.5,41.5,58.5,CSI HIGH SCHOOL FOR INTERNATIONAL STU,80,95,1.3,CSI High School for International Studies,Staten Island,"100 Essex Drive
Staten Island, NY 10314
(40.58202202600046, -74.15784841899966)","(40.58202202600046, -74.15784841899966)",40.5820220260004,-74.15784841899966
31R064,GAYNOR MCCOWN EXPEDITIONARY LEARNING SCHOOL,61,398,412,385,1195,NA,NA,NA,NA,NA,NA,Gaynor McCown Expeditionary Learning School,24,MCCOWN EXPEDITIONARY LEARNING SCHOOL,35.4,408,1,22.8,4,5.9,15.7,17.6,60,52,48,NA,NA,NA,NA,Gaynor McCown Expeditionary Learning School,Staten Island,"100 Essex Drive
Staten Island, NY 10314
(40.58202202600046, -74.15784841899966)","(40.58202202600046, -74.15784841899966)",40.5820220260004,-74.15784841899966
31R080,THE MICHAEL J. PETRIDES SCHOOL,107,472,488,466,1426,PS 080 MICHAEL J. PETRIDES,162,243,66,1.5,27.160493827160494,The Michael J. Petrides School,30,MICHAEL J. PETRIDES HIGH SCHOOL,32.3,1308,1.6,18.5,33,8.1,18.8,16.9,55.9,49.2,50.8,THE MICHAEL J. PETRIDES SCHOOL,113,88.5,2.7,The Michael J. Petrides School,Staten Island,"715 Ocean Terrace
Staten Island, NY 10301
(40.60745302400045, -74.10148222999965)","(40.60745302400045, -74.10148222999965)",40.6074530240004,-74.10148222999965
31R440,NEW DORP HIGH SCHOOL,391,424,437,416,1277,NEW DORP HS,96,118,62,1.2291666666666667,52.54237288135594,New Dorp High School,28,NEW DORP HIGH SCHOOL,42.3,2658,5.9,16.9,151,7,12.1,27.3,53.3,52.5,47.5,NEW DORP HIGH SCHOOL,509,73.7,8.800000000000002,New Dorp High School,Staten Island,"465 New Dorp Lane
Staten Island, NY 10306
(40.5691824270005, -74.10730080799965)","(40.5691824270005, -74.10730080799965)",40.569182427,-74.10730080799965
31R445,PORT RICHMOND HIGH SCHOOL,271,424,438,417,1279,PORT RICHMOND HS,194,304,76,1.5670103092783505,25,Port Richmond High School,28,PORT RICHMOND HIGH SCHOOL,53.3,2151,5.3,20.9,172,6.8,30.9,37.6,24.2,54.8,45.2,PORT RICHMOND HIGH SCHOOL,519,63.6,10.6,Port Richmond High School,Staten Island,"85 St Josephs Avenue
Staten Island, NY 10302
(40.63384298700049, -74.14210688899965)","(40.63384298700049, -74.14210688899965)",40.6338429870004,-74.14210688899965
31R450,CURTIS HIGH SCHOOL,375,437,435,429,1301,CURTIS HS,247,295,90,1.194331983805668,30.508474576271187,Curtis High School,27,CURTIS HIGH SCHOOL,54.3,2552,6.1,14.7,172,7.3,38.4,31.9,21.8,46.4,53.6,CURTIS HIGH SCHOOL,649,69.2,9.700000000000001,Curtis High School,Staten Island,"105 Hamilton Avenue
Staten Island, NY 10301
(40.64474490100048, -74.08134127399967)","(40.64474490100048, -74.08134127399967)",40.6447449010004,-74.08134127399967
31R455,TOTTENVILLE HIGH SCHOOL,807,462,486,470,1418,TOTTENVILLE HS,396,687,206,1.7348484848484849,29.985443959243085,Tottenville High School,30,TOTTENVILLE HIGH SCHOOL,18.4,3875,1.4,13.9,153,5.4,2.1,9.9,82.1,49.6,50.4,TOTTENVILLE HIGH SCHOOL,1069,82,8.1,Tottenville High School,Staten Island,"100 Luten Avenue
Staten Island, NY 10312
(40.528228767000485, -74.19215369799963)","(40.528228767000485, -74.19215369799963)",40.52822876700048,-74.19215369799963
31R460,SUSAN E. WAGNER HIGH SCHOOL,535,455,474,459,1388,SUSAN E. WAGNER HS,279,408,175,1.4623655913978495,42.8921568627451,Susan E. Wagner High School,29,SUSAN E. WAGNER HIGH SCHOOL,41.4,3243,3.4,18.8,308,14.6,11.3,24.1,49.4,50.8,49.2,SUSAN E. WAGNER HIGH SCHOOL,912,75.9,8,Susan E. Wagner High School,Staten Island,"1200 Manor Road
Staten Island, NY 10314
(40.59865238600048, -74.12310475899966)","(40.59865238600048, -74.12310475899966)",40.5986523860004,-74.12310475899966
31R470,CONCORD HIGH SCHOOL,10,466,455,414,1335,NA,NA,NA,NA,NA,NA,Concord High School,22,CONCORD HIGH SCHOOL,56.9,179,2.2,17.3,3,1.7,38,39.7,19.6,45.8,54.2,CONCORD HIGH SCHOOL,52,34.6,21.2,NA,NA,NA,NA,NA,NA
31R600,RALPH R. MCKEE CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,94,416,422,397,1235,RAPLH MCKEE VHS,NA,NA,NA,NA,NA,Ralph R. McKee Career and Technical Education High School,28,RALPH R. MCKEE CAREER AND TECHNICAL HIGH SCHOOL,59.7,675,3.6,26.2,69,4.6,40.3,33.2,21.6,67.1,32.9,RALPH R. MCKEE CAREER AND TECHNICAL E,175,55.4,9.700000000000001,Ralph R. McKee Career and Technical Education High School,Staten Island,"290 St Marks Place
Staten Island, NY 10301
(40.642741044000445, -74.07871106299967)","(40.642741044000445, -74.07871106299967)",40.64274104400044,-74.07871106299967
31R605,STATEN ISLAND TECHNICAL HIGH SCHOOL,227,635,682,636,1953,STATEN ISLAND TECHNICAL HS,528,905,809,1.7140151515151516,89.39226519337016,Staten Island Technical High School,30,STATEN ISLAND TECHNICAL HIGH SCHOOL,17,1104,0.1,0.5,0,31.8,1.1,5.3,61.3,57,43,STATEN ISLAND TECHNICAL HIGH SCHOOL,288,99.7,0,Staten Island Technical High School,Staten Island,"485 Clawson Street
Staten Island, NY 10306
(40.567913003000456, -74.11536224299965)","(40.567913003000456, -74.11536224299965)",40.56791300300045,-74.11536224299965
31R607,YOUNG ADULT BOROUGH CENTER AT STATEN IS TECH HS,10,405,375,370,1150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32K403,ACADEMY FOR ENVIRONMENTAL LEADERSHIP,50,380,366,352,1098,NA,NA,NA,NA,NA,NA,Academy for Environmental Leadership,22,ACADEMY FOR ENVIRONMENTAL LEADERSHIP,88.7,362,32.9,17.7,36,0.6,21,77.1,0.8,50,50,ACADEMY FOR ENVIRONMENTAL LEADERSHIP,99,66.7,10.1,Academy for Environmental Leadership,Brooklyn,"400 Irving Avenue
Brooklyn, NY 11237
(40.696961848000456, -73.91081593899963)","(40.696961848000456, -73.91081593899963)",40.69696184800045,-73.91081593899963
32K545,EBC HIGH SCHOOL FOR PUBLIC SERVICE–BUSHWICK,88,384,409,361,1154,EBC-HS FOR PUB SERVICE (BUSH),47,64,13,1.3617021276595744,20.3125,EBC High School for Public Service–Bushwick,23,EBC HIGH SCHOOL FOR PUBLIC SERVICEBUSHWICK,86.9,606,15.3,12.2,30,1.7,9.2,88.1,0.7,52.1,47.9,EBC HIGH SCHOOL FOR PUBLIC SERVICEBU,161,62.7,3.7,EBC High School for Public Service - Bushwick,Brooklyn,"1155 Dekalb Avenue
Brooklyn, NY 11221
(40.694481845000496, -73.92915352799963)","(40.694481845000496, -73.92915352799963)",40.69448184500049,-73.92915352799963
32K549,BUSHWICK SCHOOL FOR SOCIAL JUSTICE,75,348,353,334,1035,NA,NA,NA,NA,NA,NA,Bushwick School for Social Justice,23,BUSHWICK SCHOOL FOR SOCIAL JUSTICE,75.1,434,18.2,18.4,23,0.5,28.3,68.7,1.8,48.4,51.6,BUSHWICK SCHOOL FOR SOCIAL JUSTICE,97,76.3,9.300000000000002,Bushwick School for Social Justice,Brooklyn,"400 Irving Avenue
Brooklyn, NY 11237
(40.696961848000456, -73.91081593899963)","(40.696961848000456, -73.91081593899963)",40.69696184800045,-73.91081593899963
32K552,ACADEMY OF URBAN PLANNING,67,342,364,354,1060,Academy of Urban Planning,76,100,10,1.3157894736842106,10,Academy of Urban Planning,24,ACADEMY OF URBAN PLANNING,77.1,398,23.9,22.1,47,1.5,26.4,70.4,1,54.5,45.5,ACADEMY OF URBAN PLANNING,115,47.8,8.700000000000001,Academy of Urban Planning,Brooklyn,"400 Irving Avenue
Brooklyn, NY 11237
(40.696961848000456, -73.91081593899963)","(40.696961848000456, -73.91081593899963)",40.69696184800045,-73.91081593899963
